X,Y,OBJECTID,FOLIO,ID,NAME,ADDRESS,CITY,ZIPCODE,PHONE,CONTACT,TOTACRE,LAT,LON,POINT_X,POINT_Y,CLASS,TYPE,MNGTAGCY,MUNICIPAL_,PROPNUM,FACILITYPLAN,PARKURL,AMPHITHEAT,ARCHERY,ART,AUDITORIUM,BASEBALL,BASKETBALL,BEACH,BIKETRAIL,BMXTRACK,BOATRAMP,CAMPGROUND,CANOE_LAUNCH,DOGPARK,EQUESTRIAN,FITNESSZONE,FOOTBALL,FRISBEEGOL,GOLF,GOLFDRIVIN,GUNRANGE,GYMNASIUM,MARINA,MOUNTAINBI,NATURECENT,NATURETRAI,PLAYGROUND,RAQUETBALL,REC_CENTER,RESTROOM,ROLLERHOCK,RVCAMPGROU,SHELTER,SKATING,SOCCER,STADIUM,SWIMMING,TENNIS,TOTLOT,TRACK400,TRAIL,VOLLEYBALL,WETPLAYGRO,WIFI,ZOO,GlobalID,created_user,created_date,last_edited_user,last_edited_date,FIT2PLAY,LRN2SWIM,SPRCAMP,SUMCAMP,AFTSCHCAMP,ACTOLDADLPRG,WINTCAMP,ONEDAYCAMP,STARTIME,ENDTIME
-80.4696827551539,25.5239846168853,109,3069300000330,693001,Camp Owaissa Bauer,17001 SW 264TH ST,MIAMI,33031,305-247-6016, ,92.92,25.52398,-80.46968,831046.999326,433033.000118,Special Activity Park,Area-Wide,MiamiDadePark,County,693001,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Camp Owaissa Bauer.pdf,http://www.miamidade.gov/parks/owaissa-bauer-camp.asp,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,{0178C82E-6A06-416C-96D5-B706F16EB65A},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.4423627478638,25.529714619065,110,3069280000024,692801,Camp Redlands,15431 SW 256TH ST,MIAMI,33032,305-247-6016, ,10,25.52971,-80.44236,840047.999697,435151.999817,Special Activity Park,Area-Wide,MiamiDadePark,County,692801,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Camp Redlands.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,{E4F1AD28-4A28-43B3-861E-ED8759A841A3},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.3843327312516,25.5799646324107,111,3069120000030,691201,Caribbean Park,11900 SW 200TH ST,MIAMI,33177,305-255-2399, ,5.23,25.57996,-80.38433,859100.000306,453498.999868,Neighborhood Park,Local,MiamiDadePark,County,691201,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Caribbean Park.pdf,http://www.miamidade.gov/parks/caribbean.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{905CCBA9-CCF7-4484-A06F-3BF57666A9BB},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.4496427497236,25.5592246264244,112,3069170000540,691701,Castellow Hammock Preserve,22301 SW 162ND AVE,MIAMI,33170,305-242-7688, ,65,25.55922,-80.44964,837604.00032,445869.000364,Natural Area Preserve,Area-Wide,MiamiDadePark,County,691701,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Castellow Hammock Preserve.pdf,http://www.miamidade.gov/parks/castello-hammock.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,{C6D5F00D-2D9E-4512-8332-F1AB344E78C1},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.2866127046643,25.6439146513178,113,0351300000010,511901,Chapman Field Park,13601 DEERING BAY DRIVE,CORAL GABLES,33158,305-665-3837, ,566,25.64391,-80.28661,891183.999787,476902.999976,Metropolitan Park,Area-Wide,MiamiDadePark,County,511901,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Chapman Field Park.pdf,http://www.miamidade.gov/parks/chapman.asp,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,{A0182738-C769-4DEF-BA00-5C483A74A916},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.3061127094212,25.6205246459364,114,3350250020010,502501,Charles Deering Estate,16701 SW 72ND AVE,PALMETTO BAY,33157,305-235-1668, ,10.57,25.62052,-80.30611,884806.999745,468367.000316,Special Activity Park,Area-Wide,MiamiDadePark,County,502501,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Charles Deering Estate.pdf,http://www.miamidade.gov/parks/parks/deering.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,{EF74291F-C7E4-477B-8786-EBB9EF46B6DC},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.4443627498259,25.6125246396213,115,3059280000090,592801,Chuck Pezoldt Park,16555 SW 157TH AVE,MIAMI,33187,305-232-1049, ,40,25.61252,-80.44436,839261.9993,465247.999664,Community Park,Local,MiamiDadePark,County,592801,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Chuck Pezoldt Park.pdf,http://www.miamidade.gov/parks/chuck-pezoldt.asp,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{776F9D60-8471-45A5-B4F7-568E5237BFFB},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.5042827625071,25.4120945873586,116,3088020000100,880201,Cinco de Mayo Park,19351 SW 384TH ST,MIAMI,33034,305-242-7930, ,0,25.41209,-80.50428,819787.999862,392324.000499,Community Park,Local,MiamiDadePark,County,880201,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Cinco de Mayo Park.pdf,http://www.miamidade.gov/parks/cinco-de-mayo.asp,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,{50E1AE8A-7DA2-4EAB-BC46-3146A9D56628},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.2377926951469,25.8265746993299,117,3031150280331,311501,Claire Rosichan Park,2450 NW 57TH ST,MIAMI,33142,305-694-4889, ,0.38,25.82657,-80.23779,906886.000863,543383.999888,Mini Park,Local,MiamiDadePark,County,311501,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Claire Rosichan Park.pdf,http://www.miamidade.gov/parks/claire-rosichan.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{E3E9206C-C2B8-44A6-9FFB-2AA615B80BF2},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.4175127446857,25.6917846611169,118,3049340011190,493404,Kendale Lakes SP Tax Dist Tract A3a,SW 137TH AVE & KENDALE LAKES BLVD,MIAMI,33183,305-386-5239, ,0.46,25.69178,-80.41751,847984.999899,494092.000047,Mini Park,Local,MiamiDadePark,County,493404,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Kendale Lakes SP Tax Dist Tract A3a.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{1EFCAC28-C16D-468D-89F3-91D1E62F627B},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2651026996963,25.6773246605631,119,0351080000010,510601,Matheson Hammock Park,9610 OLD CUTLER RD,CORAL GABLES,33156,305-665-5475, ,629,25.67732,-80.2651,898205.001165,489087.000542,Metropolitan Park,Area-Wide,MiamiDadePark,County,510601,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Matheson Hammock Park.pdf,http://www.miamidade.gov/parks/matheson-hammock.asp,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,{7AAA2047-A8D3-490A-ADE9-C4A073C4ED73},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.2842427117896,25.9320347246343,120,3021070034320,210701,North Glade Park,17355 NW 52ND AVE,MIAMI,33055,305-621-2461, ,4,25.93203,-80.28424,891398.000343,581628.998857,Community Park,Local,MiamiDadePark,County,210701,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/North Glade Park.pdf,http://www.miamidade.gov/parks/north-glade.asp,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,{5DFE26C8-4D75-4C73-A6BA-E960CB6720AF},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.1804826791332,25.8564447069261,121,3032060280050,320602,North Shorecrest Park,801 NE 88TH ST,MIAMI,33138,305-633-4066, ,0.5,25.85644,-80.18048,925671.000038,554354.000258,Neighborhood Park,Local,MiamiDadePark,County,320602,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/North Shorecrest Park.pdf,http://www.miamidade.gov/parks/north-shorecrest.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{2F1A4B50-1ABB-4635-9DEC-411A5A0DBF5D},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.421342741544,25.5258646189887,122, ,790703,North South Trail,US 1 FROM SW 312TH  ST TO SW 216TH ST,MIAMI,33030,305-233-3150, ,0,25.52586,-80.42134,846984.999602,433782.000588,Greenway Park,Area-Wide,MiamiDadePark,County,790703,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/North South Trail.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,{B5A1556A-1816-49C9-BAD1-066BAEC40299},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.4025827419687,25.776144682734,123,3039520000340,395201,North Trail Park,780 NW 127TH AVE,MIAMI,33182,305-207-2420, ,15.3,25.77614,-80.40258,852760.999861,524776.000359,Community Park,Local,MiamiDadePark,County,395201,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/North Trail Park.pdf,http://www.miamidade.gov/parks/north-trail.asp,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,{4B07DDC6-743C-48F5-B1C3-10D08CA7F431},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.2362626944365,25.8359747015902,124,3031150360230,311502,Northwest Highlands Park,2361 NW 67TH ST,MIAMI,33147,305-694-4889, ,0.8,25.83597,-80.23626,907370.000551,546804.999936,Mini Park,Local,MiamiDadePark,County,311502,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Northwest Highlands Park.pdf,http://www.miamidade.gov/parks/northwest-highlands.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{F92D5BD7-F506-426D-9467-2F00D95FB816},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.4441927499466,25.6322646457653,125,3059210132230,592101,Oak Creek Park,14421 SW 155TH AVE,MIAMI,33196,305-233-3045, ,5.03,25.63226,-80.44419,839288.00056,472422.000408,Neighborhood Park,Local,MiamiDadePark,County,592101,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Oak Creek Park.pdf,http://www.miamidade.gov/parks/oak-creek.asp,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,{2D1A59BD-24FD-4342-A6C9-56073F36269C},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1858226820003,25.9197847239925,126,3022180040010,221801,Oak Grove Park,690 NE 159TH ST,MIAMI,33162,305-944-8670, ,21.71,25.91978,-80.18582,923772.000555,577363.999185,Community Park,Local,MiamiDadePark,County,221801,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Oak Grove Park.pdf,http://www.miamidade.gov/parks/oak-grove.asp,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,{38E6EDB0-66F2-49BD-AE2D-671C760F0855},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.2332126966546,25.9542547317679,127,34113401100,210301,Chittohatchee Park at Honey Hill,1880 NW 199 ST,Miami,33056,305-654-1169, ,2.44,25.95425,-80.23321,908122.503311,589799.870639,Single Purpose Park,Area-Wide,MiamiDadePark,County,210301,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Chittohatchee Park at Honey Hill.pdf,http://www.miamidade.gov/parks/chittohatchee.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{2B10E698-303C-4A66-A76F-FC3F4BDFCCA2},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.4466827469635,25.4669646035666,128,1079170010580,791701,Area 291,SW 323RD ST/SW 157TH AVE,MIAMI,33033,305-248-1527, ,10.36,25.46696,-80.44668,838720.058783,412338.722609,Community Park,Area-Wide,MiamiDadePark,County,791701,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Area 291.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{D358287E-4F9E-4F07-8D1A-94F1B2497C65},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2986927105143,25.7373846743614,129,3040130067590,401303,Coral Villas Park,6398 SW 35TH ST,MIAMI,33155,786-315-2525, ,0.37,25.73738,-80.29869,887025.835203,510853.829384,Mini Park,Local,MiamiDadePark,County,401303,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Coral Villas Park.pdf,http://www.miamidade.gov/parks/coral-villas.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,{EABA4D27-CB46-43FE-9D78-C700A60F1B30},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.4559627498869,25.4871346081077,130,3079080050140,790802,Seminole Wayside Addition,SW 300 ST and US 1,MIAMI,33033,305-233-3150, ,4.32,25.48713,-80.45596,835626.742135,419658.46814,Natural Area Preserve,Area-Wide,MiamiDadePark,County,790802,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Seminole Wayside Addition.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{00B35167-7F20-4E39-820E-9329372DD85B},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.3572627242067,25.6095546404982,131,3050320100010,503202,Domino Park,10202 SW 172ND ST,MIAMI,33157,305-233-3150, ,0.15,25.60955,-80.35726,867970.316227,464296.595727,Single Purpose Park,Local,MiamiDadePark,County,503202,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Domino Park.pdf,http://www.miamidade.gov/parks/domino.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{44A778BF-DC15-404B-A296-7834854F8DC9},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.2368226952014,25.8503147045706,133,3031100000200,311001,West Little River Park,2450 NW 84TH ST,MIAMI,33147,305-694-5096, ,0,25.85031,-80.23682,907155.000325,552015.000342,Neighborhood Park,Local,MiamiDadePark,County,311001,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/West Little River Park.pdf,http://www.miamidade.gov/parks/west-little-river.asp,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{98262233-7146-4F22-A32B-191D9A155778},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.360202725977,25.6106546416077,134,3050320430010,503204,West Perrine Park,17121 SW 104TH AVE,MIAMI,33157,305-235-2053, ,8.38,25.61065,-80.3602,867000.000254,464689.999796,Community Park,Local,MiamiDadePark,County,503204,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/West Perrine Park.pdf,http://www.miamidade.gov/parks/west-perrine.asp,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,{D7D3F67B-F095-4D9E-95E8-BCE5C99962BF},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.3541927227401,25.6028846391957,135,3050320300020,503208,West Perrine Senior Center,17801 HOMESTEAD AVE,MIAMI,33157,305-255-2399, ,0,25.60288,-80.35419,868993.000205,461875.999518,Single Purpose Park,Local,MiamiDadePark,County,503208,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/West Perrine Senior Center.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,{8D2641FD-F044-447B-A9FE-27FD0FB96056},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.3626327290077,25.7565546783658,136,3040080000012,400801,Westbrook Park,1325 SW 103RD PL,MIAMI,33174,786-315-5295, ,2.45,25.75655,-80.36263,865944.000398,517715.999387,Neighborhood Park,Local,MiamiDadePark,County,400801,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Westbrook Park.pdf,http://www.miamidade.gov/parks/westbrook.asp,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{1F20EA83-FAA6-4658-88D1-17E5A9D98603},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.4388627507185,25.7038546641012,137,3049280080780,492801,Westwind Lakes Park,6805 SW 152ND AVE,MIAMI,33193,305-388-4771, ,20.74,25.70385,-80.43886,840934.000221,498449.000191,Community Park,Local,MiamiDadePark,County,492801,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Westwind Lakes Park.pdf,http://www.miamidade.gov/parks/westwind.asp,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,{CC0256EA-514F-4F44-81A8-3C6E165D92DE},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.4465027524283,25.7026046632424,138,3049280090880,492805,Westwind Lakes SP TX Dist TR A,6411 SW 157TH AVE,MIAMI,33193,305-386-5239, ,10.48,25.7026,-80.4465,838421.000654,497981.999813,Neighborhood Park,Local,MiamiDadePark,County,492805,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Westwind Lakes SP TX Dist TR A.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{0D371EA6-9CEA-4162-91D8-BA9A544A0B99},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.4338327492694,25.7066846637316,139,3049280251300,492804,Westwind Lakes SP TX Dist TR FP2,6400 SW 148TH AVE,MIAMI,33193,305-386-5239, ,2.95,25.70668,-80.43383,842585.99987,499482.000094,Neighborhood Park,Local,MiamiDadePark,County,492804,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Westwind Lakes SP TX Dist TR FP2.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{8C863E7A-78F8-4F39-B22E-369BBF2EA846},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.4413927506133,25.7094146643085,140,3049280200660,492802,Westwind Lakes SP TX Dist TR G,6300 SW 152ND AVE,MIAMI,33193,305-386-5239, ,4.92,25.70941,-80.44139,840093.999933,500465.000096,Neighborhood Park,Local,MiamiDadePark,County,492802,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Westwind Lakes SP TX Dist TR G.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{0A5E8853-685B-4AF9-A838-D6C8C7186681},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.4238627458846,25.6908546601003,141,3049340010010,493403,Kendale Lakes SP Tax Dist Lot 1,8211 SW 142ND AVE,MIAMI,33183,305-386-5239, ,0.38,25.69085,-80.42386,845893.000146,493745.999755,Mini Park,Local,MiamiDadePark,County,493403,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Kendale Lakes SP Tax Dist Lot 1.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{8D3CBBCD-951C-4E2D-83B3-3CD3AC6E7D27},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.4226427456939,25.6973446616616,142,3049340030350,493402,Kendale Lakes SP Tax Dist Lot 38,7421 SW 142ND AVE,MIAMI,33183,305-386-5239, ,0.38,25.69734,-80.42264,846287.000342,496104.000616,Mini Park,Local,MiamiDadePark,County,493402,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Kendale Lakes SP Tax Dist Lot 38.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{ED53F73D-B700-486E-97DA-23DA3967E997},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.3243327164078,25.6667946566328,143,3050100070600,501001,South Dade Trail Mini Park,7975 SW 112TH ST,MIAMI,33176,786-315-5252, ,0.99,25.66679,-80.32433,878715.22584,485155.685899,Mini Park,Local,MiamiDadePark,County,501001,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/South Dade Trail Mini Park.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{1BB94F79-504F-4087-BD07-98E94D5BB87C},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2105126871415,25.8421247027967,144,3031110353320,311105,Area 222,769 NW 73RD ST,MIAMI,33150,305-694-4889, ,0.5,25.84212,-80.21051,915825.000373,549087.999635,Mini Park,Local,MiamiDadePark,County,311105,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Area 222.pdf,http://www.miamidade.gov/parks/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{81537063-518D-43FE-A0E1-6217E6B8F2A4},MiamiDadePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
