Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,Size,Sales,StoreType
45,8/20/10,76.01,2.779,182.6165205,8.743,0,118221,708568.29,B
1,8/27/10,85.22,2.619,211.5673056,7.787,0,151315,1449142.92,A
2,8/27/10,87.12,2.619,211.2241759,8.099,0,202307,1863840.49,A
3,8/27/10,86.15,2.619,214.8897938,7.346,0,37392,362134.09,B
4,8/27/10,74.44,2.621,126.0892903,7.372,0,205863,1848403.92,A
5,8/27/10,87.05,2.619,212.123908,6.496,0,34875,288519.75,B
6,8/27/10,85.71,2.619,213.0905324,6.973,0,202505,1450766.12,A
7,8/27/10,57.57,2.731,190.3284922,9.017,0,70713,554309.24,B
8,8/27/10,74.92,2.619,214.9362793,6.315,0,155078,888816.78,A
9,8/27/10,84.01,2.619,215.1199536,6.442,0,125833,506789.66,B
10,8/27/10,84.99,3.022,126.0892903,9.199,0,126512,1727565.42,B
11,8/27/10,87.7,2.619,214.8897938,7.346,0,207499,1311263.07,A
12,8/27/10,93.19,3.129,126.0892903,14.18,0,112238,1004516.46,B
13,8/27/10,75.31,2.854,126.0892903,7.951,0,219622,1908278.27,A
14,8/27/10,71.36,2.755,182.6104063,8.743,0,200898,2020332.07,A
15,8/27/10,65.07,2.885,132.6932258,8.099,0,123737,649791.15,B
16,8/27/10,65.66,2.731,190.3284922,6.868,0,57197,581010.52,B
17,8/27/10,65.03,2.854,126.0892903,6.697,0,93188,802583.89,B
18,8/27/10,67.05,2.77,132.6932258,9.342,0,120653,1214302.76,B
19,8/27/10,66.4,2.885,132.6932258,8.099,0,203819,1557888.16,A
20,8/27/10,70.51,2.755,204.7900305,7.527,0,203742,1946369.57,A
21,8/27/10,86.2,2.619,211.2241759,8.099,0,140167,855882.57,B
22,8/27/10,68.99,2.77,136.557015,8.433,0,119557,1081420.96,B
23,8/27/10,63.25,2.77,132.6932258,5.326,0,114533,1584623.36,B
24,8/27/10,67,2.885,132.6932258,8.117,0,203819,1350059.35,A
25,8/27/10,67.15,2.755,204.7900305,7.527,0,128107,711461.95,B
26,8/27/10,57.23,2.77,132.6932258,8.445,0,152513,977322.52,A
27,8/27/10,70.31,2.885,136.557015,7.982,0,204184,1870684.21,A
28,8/27/10,93.19,3.129,126.0892903,14.18,0,206302,1191585.92,A
29,8/27/10,68.99,2.77,132.6932258,10.409,0,93638,545766.13,B
30,8/27/10,86.2,2.619,211.2241759,8.099,0,42988,443810.78,C
31,8/27/10,86.2,2.619,211.2241759,8.099,0,203750,1326621.98,A
32,8/27/10,74.95,2.731,190.3284922,9.017,0,203007,1140501.03,A
33,8/27/10,94,3.022,126.0892903,9.495,0,39690,224031.19,A
34,8/27/10,72.87,2.621,126.0892903,9.816,0,158114,855421.39,A
35,8/27/10,70.31,2.755,136.557015,8.861,0,103681,917693.06,B
36,8/27/10,84.62,2.562,210.3292106,8.36,0,39910,412050.73,A
37,8/27/10,84.62,2.619,210.3292106,8.36,0,39910,512157.25,C
38,8/27/10,93.19,3.129,126.0892903,14.18,0,39690,322868.56,C
39,8/27/10,84.31,2.619,210.3292106,8.36,0,184109,1417515.93,A
40,8/27/10,62.57,2.77,132.6932258,5.326,0,155083,922328.02,A
41,8/27/10,70.59,2.731,190.3284922,7.335,0,196321,1173131.63,A
42,8/27/10,84.99,3.022,126.0892903,9.199,0,39690,465993.51,C
43,8/27/10,80.32,2.619,203.4799839,9.816,0,41062,655284.69,C
44,8/27/10,75.31,2.854,126.0892903,7.804,0,39910,293155.08,C
45,8/27/10,71.36,2.755,182.6104063,8.743,0,118221,721744.33,B
1,9/3/10,81.21,2.577,211.5312479,7.787,0,151315,1540163.53,A
2,9/3/10,81.83,2.577,211.1886931,8.099,0,202307,1904608.09,A
3,9/3/10,84.16,2.577,214.8481685,7.346,0,37392,366473.97,B
4,9/3/10,76.8,2.584,126.1019355,7.372,0,205863,1935857.58,A
5,9/3/10,84.06,2.577,212.0869176,6.496,0,34875,323798,B
6,9/3/10,82.15,2.577,213.0519222,6.973,0,202505,1510925.32,A
7,9/3/10,49.84,2.773,190.3621607,9.017,0,70713,532765.05,B
8,9/3/10,76.14,2.577,214.894576,6.315,0,155078,899036.47,A
9,9/3/10,82.47,2.577,215.0779426,6.442,0,125833,511049.06,B
10,9/3/10,83.8,3.087,126.1019355,9.199,0,126512,1766331.45,B
11,9/3/10,84.94,2.577,214.8481685,7.346,0,207499,1303914.27,A
12,9/3/10,83.12,3.087,126.1019355,14.18,0,112238,1075758.55,B
13,9/3/10,65.71,2.868,126.1019355,7.951,0,219622,1911852.58,A
14,9/3/10,78.37,2.715,182.6042922,8.743,0,200898,2182563.66,A
15,9/3/10,73.17,2.86,132.7248387,8.099,0,123737,638647.21,B
16,9/3/10,58.02,2.773,190.3621607,6.868,0,57197,542087.89,B
17,9/3/10,57.86,2.868,126.1019355,6.697,0,93188,834373.73,B
18,9/3/10,75.42,2.735,132.7248387,9.342,0,120653,1187359.77,B
19,9/3/10,74.69,2.86,132.7248387,8.099,0,203819,1623519.64,A
20,9/3/10,75.5,2.715,204.7583566,7.527,0,203742,2121561.41,A
21,9/3/10,82.57,2.577,211.1886931,8.099,0,140167,727772.8,B
22,9/3/10,75.85,2.735,136.5891118,8.433,0,119557,1074535.88,B
23,9/3/10,72.91,2.735,132.7248387,5.326,0,114533,1405119.23,B
24,9/3/10,73.52,2.86,132.7248387,8.117,0,203819,1366381.6,A
25,9/3/10,71.17,2.715,204.7583566,7.527,0,128107,685700.08,B
26,9/3/10,66.93,2.735,132.7248387,8.445,0,152513,1037549.71,A
27,9/3/10,78.52,2.86,136.5891118,7.982,0,204184,1908110.9,A
28,9/3/10,83.12,3.087,126.1019355,14.18,0,206302,1523410.71,A
29,9/3/10,75.85,2.735,132.7248387,10.409,0,93638,579272.38,B
30,9/3/10,82.57,2.577,211.1886931,8.099,0,42988,461548.98,C
31,9/3/10,82.57,2.577,211.1886931,8.099,0,203750,1302047.48,A
32,9/3/10,70.2,2.773,190.3621607,9.017,0,203007,1095932.51,A
33,9/3/10,90.82,3.087,126.1019355,9.495,0,39690,237405.82,A
34,9/3/10,72.59,2.584,126.1019355,9.816,0,158114,964356.74,A
35,9/3/10,78.52,2.715,136.5891118,8.861,0,103681,948660.79,B
36,9/3/10,82.29,2.533,210.2966631,8.36,0,39910,431294.45,A
37,9/3/10,82.29,2.577,210.2966631,8.36,0,39910,510427.53,C
38,9/3/10,83.12,3.087,126.1019355,14.18,0,39690,377096.55,C
39,9/3/10,82.13,2.577,210.2966631,8.36,0,184109,1345167.61,A
40,9/3/10,70.66,2.735,132.7248387,5.326,0,155083,976453.34,A
41,9/3/10,64.13,2.773,190.3621607,7.335,0,196321,1223355.5,A
42,9/3/10,83.8,3.087,126.1019355,9.199,0,39690,524658.06,C
43,9/3/10,80.43,2.577,203.4507258,9.816,0,41062,689326.91,C
44,9/3/10,65.71,2.868,126.1019355,7.804,0,39910,295880.12,C
45,9/3/10,78.37,2.715,182.6042922,8.743,0,118221,790144.7,B
1,9/10/10,78.69,2.565,211.4951902,7.787,1,151315,1507460.69,A
2,9/10/10,79.09,2.565,211.1532104,8.099,1,202307,1839128.83,A
3,9/10/10,80.84,2.565,214.8065431,7.346,1,37392,352260.97,B
4,9/10/10,73.54,2.574,126.1145806,7.372,1,205863,1865820.81,A
5,9/10/10,79.86,2.565,212.0499271,6.496,1,34875,306533.08,B
6,9/10/10,78.78,2.565,213.013312,6.973,1,202505,1424225.44,A
7,9/10/10,48.5,2.78,190.3958293,9.017,1,70713,535769.32,B
8,9/10/10,74.34,2.565,214.8528728,6.315,1,155078,831425.2,A
9,9/10/10,77.7,2.565,215.0359315,6.442,1,125833,484835.2,B
10,9/10/10,84.04,2.961,126.1145806,9.199,1,126512,1720530.23,B
11,9/10/10,81.93,2.565,214.8065431,7.346,1,207499,1231428.46,A
12,9/10/10,83.63,3.044,126.1145806,14.18,1,112238,903119.03,B
13,9/10/10,65.74,2.87,126.1145806,7.951,1,219622,1772143.94,A
14,9/10/10,70.87,2.699,182.598178,8.743,1,200898,2191767.76,A
15,9/10/10,62.36,2.837,132.7564516,8.099,1,123737,641965.2,B
16,9/10/10,57.24,2.78,190.3958293,6.868,1,57197,537518.57,B
17,9/10/10,56.28,2.87,126.1145806,6.697,1,93188,1200888.28,B
18,9/10/10,67.09,2.717,132.7564516,9.342,1,120653,1011201.12,B
19,9/10/10,63.36,2.837,132.7564516,8.099,1,203819,1591453.39,A
20,9/10/10,65.02,2.699,204.7266827,7.527,1,203742,2014954.79,A
21,9/10/10,79.3,2.565,211.1532104,8.099,1,140167,674055.81,B
22,9/10/10,68.6,2.717,136.6212085,8.433,1,119557,924174.4,B
23,9/10/10,63.21,2.717,132.7564516,5.326,1,114533,1272842.85,B
24,9/10/10,67.11,2.837,132.7564516,8.117,1,203819,1474498.59,A
25,9/10/10,61.14,2.699,204.7266827,7.527,1,128107,655811.95,B
26,9/10/10,54.82,2.717,132.7564516,8.445,1,152513,1042226.3,A
27,9/10/10,70.38,2.837,136.6212085,7.982,1,204184,1913494.81,A
28,9/10/10,83.63,3.044,126.1145806,14.18,1,206302,1246062.17,A
29,9/10/10,68.6,2.717,132.7564516,10.409,1,93638,491290.37,B
30,9/10/10,79.3,2.565,211.1532104,8.099,1,42988,455162.92,C
31,9/10/10,79.3,2.565,211.1532104,8.099,1,203750,1308179.02,A
32,9/10/10,68.44,2.78,190.3958293,9.017,1,203007,1028635.39,A
33,9/10/10,91.77,2.961,126.1145806,9.495,1,39690,272834.88,A
34,9/10/10,72.61,2.574,126.1145806,9.816,1,158114,932240.96,A
35,9/10/10,70.38,2.699,136.6212085,8.861,1,103681,961685.98,B
36,9/10/10,80.58,2.513,210.2641156,8.36,1,39910,434471.38,A
37,9/10/10,80.58,2.565,210.2641156,8.36,1,39910,510296.07,C
38,9/10/10,83.63,3.044,126.1145806,14.18,1,39690,336227.69,C
39,9/10/10,79.94,2.565,210.2641156,8.36,1,184109,1279666.47,A
40,9/10/10,62.75,2.717,132.7564516,5.326,1,155083,967310.82,A
41,9/10/10,63.3,2.78,190.3958293,7.335,1,196321,1172672.27,A
42,9/10/10,84.04,2.961,126.1145806,9.199,1,39690,589091.04,C
43,9/10/10,81.32,2.565,203.4214677,9.816,1,41062,722120.04,C
44,9/10/10,65.74,2.87,126.1145806,7.804,1,39910,283455.13,C
45,9/10/10,70.87,2.699,182.598178,8.743,1,118221,721460.22,B
1,9/17/10,82.11,2.582,211.5224596,7.787,0,151315,1430378.67,A
2,9/17/10,82.05,2.582,211.1806415,8.099,0,202307,1793903.6,A
3,9/17/10,82.36,2.582,214.8322484,7.346,0,37392,363064.64,B
4,9/17/10,64.91,2.594,126.1454667,7.372,0,205863,1899959.61,A
5,9/17/10,82.28,2.582,212.0769346,6.496,0,34875,282558.65,B
6,9/17/10,81.78,2.582,213.0398643,6.973,0,202505,1308537.75,A
7,9/17/10,48.56,2.8,190.4688287,9.017,0,70713,489408.53,B
8,9/17/10,75.32,2.582,214.8785562,6.315,0,155078,836707.85,A
9,9/17/10,81.19,2.582,215.0615285,6.442,0,125833,463448.59,B
10,9/17/10,85.52,3.028,126.1454667,9.199,0,126512,1716755.78,B
11,9/17/10,83.04,2.582,214.8322484,7.346,0,207499,1215676.31,A
12,9/17/10,82.45,3.028,126.1454667,14.18,0,112238,852882.61,B
13,9/17/10,66.84,2.875,126.1454667,7.951,0,219622,1790279.74,A
14,9/17/10,66.55,2.706,182.622509,8.743,0,200898,1953539.85,A
15,9/17/10,57.94,2.846,132.7670667,8.099,0,123737,583210.87,B
16,9/17/10,56.55,2.8,190.4688287,6.868,0,57197,522049.52,B
17,9/17/10,58.53,2.875,126.1454667,6.697,0,93188,871264.25,B
18,9/17/10,60.94,2.716,132.7670667,9.342,0,120653,997998.21,B
19,9/17/10,58.68,2.846,132.7670667,8.099,0,203819,1386789.31,A
20,9/17/10,65.28,2.706,204.7513279,7.527,0,203742,1948359.78,A
21,9/17/10,83.03,2.582,211.1806415,8.099,0,140167,684340.86,B
22,9/17/10,62.49,2.716,136.6338071,8.433,0,119557,918285.97,B
23,9/17/10,55.3,2.716,132.7670667,5.326,0,114533,1159132.58,B
24,9/17/10,60.31,2.846,132.7670667,8.117,0,203819,1273295.46,A
25,9/17/10,60.13,2.706,204.7513279,7.527,0,128107,628989.88,B
26,9/17/10,50.08,2.716,132.7670667,8.445,0,152513,923473.7,A
27,9/17/10,64.5,2.846,136.6338071,7.982,0,204184,1629978.46,A
28,9/17/10,82.45,3.028,126.1454667,14.18,0,206302,1159812.35,A
29,9/17/10,62.49,2.716,132.7670667,10.409,0,93638,463752.89,B
30,9/17/10,83.03,2.582,211.1806415,8.099,0,42988,462058.19,C
31,9/17/10,83.03,2.582,211.1806415,8.099,0,203750,1294105.01,A
32,9/17/10,67.17,2.8,190.4688287,9.017,0,203007,1043962.36,A
33,9/17/10,89.43,3.028,126.1454667,9.495,0,39690,246277.18,A
34,9/17/10,70.71,2.594,126.1454667,9.816,0,158114,885445.47,A
35,9/17/10,64.5,2.706,136.6338071,8.861,0,103681,831443.61,B
36,9/17/10,82.1,2.55,210.2924504,8.36,0,39910,454694.21,A
37,9/17/10,82.1,2.582,210.2924504,8.36,0,39910,501251.4,C
38,9/17/10,82.45,3.028,126.1454667,14.18,0,39690,336253.19,C
39,9/17/10,81.83,2.582,210.2924504,8.36,0,184109,1252915.43,A
40,9/17/10,55.34,2.716,132.7670667,5.326,0,155083,855046.95,A
41,9/17/10,62.4,2.8,190.4688287,7.335,0,196321,1111170.91,A
42,9/17/10,85.52,3.028,126.1454667,9.199,0,39690,536871.58,C
43,9/17/10,78.86,2.582,203.4499286,9.816,0,41062,725043.04,C
44,9/17/10,66.84,2.875,126.1454667,7.804,0,39910,279364.13,C
45,9/17/10,66.55,2.706,182.622509,8.743,0,118221,716987.58,B
1,9/24/10,80.94,2.624,211.5972246,7.787,0,151315,1351791.03,A
2,9/24/10,81.79,2.624,211.2552578,8.099,0,202307,1724557.22,A
3,9/24/10,76.9,2.624,214.9084516,7.346,0,37392,355626.87,B
4,9/24/10,60.96,2.642,126.1900333,7.372,0,205863,1810684.68,A
5,9/24/10,78.53,2.624,212.1519404,6.496,0,34875,293131.58,B
6,9/24/10,76.49,2.624,213.1152886,6.973,0,202505,1275591.84,A
7,9/24/10,47.55,2.793,190.5713264,9.017,0,70713,488008.83,B
8,9/24/10,72.21,2.624,214.9547795,6.315,0,155078,773725.08,A
9,9/24/10,77.15,2.624,215.1378313,6.442,0,125833,452905.22,B
10,9/24/10,85.75,2.939,126.1900333,9.199,0,126512,1655036.75,B
11,9/24/10,77.36,2.624,214.9084516,7.346,0,207499,1170103.25,A
12,9/24/10,81.77,2.939,126.1900333,14.18,0,112238,851919.34,B
13,9/24/10,68.22,2.872,126.1900333,7.951,0,219622,1705655.09,A
14,9/24/10,68.59,2.713,182.6696737,8.743,0,200898,1879891.13,A
15,9/24/10,62.53,2.837,132.7619333,8.099,0,123737,548542.47,B
16,9/24/10,58.19,2.793,190.5713264,6.868,0,57197,511330.32,B
17,9/24/10,58.39,2.872,126.1900333,6.697,0,93188,852876.29,B
18,9/24/10,64.82,2.718,132.7619333,9.342,0,120653,950862.92,B
19,9/24/10,63.43,2.837,132.7619333,8.099,0,203819,1318343.58,A
20,9/24/10,69.37,2.713,204.8182126,7.527,0,203742,1789687.65,A
21,9/24/10,80.79,2.624,211.2552578,8.099,0,140167,671688.06,B
22,9/24/10,65.14,2.718,136.6317821,8.433,0,119557,902779.25,B
23,9/24/10,57.75,2.718,132.7619333,5.326,0,114533,1099055.65,B
24,9/24/10,64.3,2.837,132.7619333,8.117,0,203819,1169413.27,A
25,9/24/10,65.06,2.713,204.8182126,7.527,0,128107,607819.33,B
26,9/24/10,52.47,2.718,132.7619333,8.445,0,152513,868636.3,A
27,9/24/10,67.08,2.837,136.6317821,7.982,0,204184,1597002.71,A
28,9/24/10,81.77,2.939,126.1900333,14.18,0,206302,1111797.21,A
29,9/24/10,65.14,2.718,132.7619333,10.409,0,93638,465338.41,B
30,9/24/10,80.79,2.624,211.2552578,8.099,0,42988,448392.17,C
31,9/24/10,80.79,2.624,211.2552578,8.099,0,203750,1230250.25,A
32,9/24/10,64.19,2.793,190.5713264,9.017,0,203007,1067432.1,A
33,9/24/10,91.18,2.939,126.1900333,9.495,0,39690,231976.84,A
34,9/24/10,69.78,2.642,126.1900333,9.816,0,158114,867539.07,A
35,9/24/10,67.08,2.713,136.6317821,8.861,0,103681,758069.78,B
36,9/24/10,79.17,2.578,210.3664469,8.36,0,39910,419348.59,A
37,9/24/10,79.17,2.624,210.3664469,8.36,0,39910,494265.48,C
38,9/24/10,81.77,2.939,126.1900333,14.18,0,39690,330604.9,C
39,9/24/10,78.5,2.624,210.3664469,8.36,0,184109,1199449.54,A
40,9/24/10,55.63,2.718,132.7619333,5.326,0,155083,844373.31,A
41,9/24/10,60.11,2.793,190.5713264,7.335,0,196321,1110941.78,A
42,9/24/10,85.75,2.939,126.1900333,9.199,0,39690,492262.96,C
43,9/24/10,77.42,2.624,203.5216786,9.816,0,41062,650263.95,C
44,9/24/10,68.22,2.872,126.1900333,7.804,0,39910,281313.78,C
45,9/24/10,68.59,2.713,182.6696737,8.743,0,118221,678228.58,B
1,10/1/10,71.89,2.603,211.6719895,7.838,0,151315,1453329.5,A
2,10/1/10,69.24,2.603,211.3298742,8.163,0,202307,1827440.43,A
3,10/1/10,73.6,2.603,214.9846548,7.564,0,37392,358784.1,B
4,10/1/10,63.96,2.619,126.2346,7.127,0,205863,1842821.02,A
5,10/1/10,71.1,2.603,212.2269463,6.768,0,34875,283178.12,B
6,10/1/10,70.69,2.603,213.1907129,7.007,0,202505,1328468.89,A
7,10/1/10,49.99,2.759,190.6738241,9.137,0,70713,448998.73,B
8,10/1/10,68.7,2.603,215.0310029,6.433,0,155078,804105.49,A
9,10/1/10,69.08,2.603,215.2141341,6.56,0,125833,495692.19,B
10,10/1/10,86.01,3.001,126.2346,9.003,0,126512,1645892.97,B
11,10/1/10,75.11,2.603,214.9846548,7.564,0,207499,1182490.46,A
12,10/1/10,85.2,3.001,126.2346,14.313,0,112238,850936.26,B
13,10/1/10,68.74,2.853,126.2346,7.795,0,219622,1765584.48,A
14,10/1/10,70.58,2.707,182.7168385,8.724,0,200898,1855703.66,A
15,10/1/10,59.69,2.84,132.7568,8.067,0,123737,566945.95,B
16,10/1/10,59.39,2.759,190.6738241,6.986,0,57197,463977.54,B
17,10/1/10,60.07,2.853,126.2346,6.885,0,93188,829207.27,B
18,10/1/10,67.76,2.717,132.7568,9.331,0,120653,948977.5,B
19,10/1/10,59.91,2.84,132.7568,8.067,0,203819,1379456.3,A
20,10/1/10,61.08,2.707,204.8850973,7.484,0,203742,1933719.21,A
21,10/1/10,70.28,2.603,211.3298742,8.163,0,140167,677158.39,B
22,10/1/10,69.31,2.717,136.6297571,8.572,0,119557,905987.17,B
23,10/1/10,62.07,2.717,132.7568,5.287,0,114533,1129909.44,B
24,10/1/10,66.88,2.84,132.7568,8.275,0,203819,1215273.2,A
25,10/1/10,57.56,2.707,204.8850973,7.484,0,128107,658640.14,B
26,10/1/10,57.8,2.717,132.7568,8.149,0,152513,923221.52,A
27,10/1/10,70.19,2.84,136.6297571,8.021,0,204184,1543532.83,A
28,10/1/10,85.2,3.001,126.2346,14.313,0,206302,1203080.41,A
29,10/1/10,69.31,2.717,132.7568,10.524,0,93638,474698.01,B
30,10/1/10,70.28,2.603,211.3298742,8.163,0,42988,445475.3,C
31,10/1/10,70.28,2.603,211.3298742,8.163,0,203750,1213981.64,A
32,10/1/10,66.14,2.759,190.6738241,9.137,0,203007,1061089.56,A
33,10/1/10,91.45,3.001,126.2346,9.265,0,39690,224294.39,A
34,10/1/10,70.13,2.619,126.2346,10.21,0,158114,865709.11,A
35,10/1/10,70.19,2.707,136.6297571,8.763,0,103681,771065.21,B
36,10/1/10,74.66,2.567,210.4404433,8.476,0,39910,422169.47,A
37,10/1/10,74.66,2.603,210.4404433,8.476,0,39910,529877.93,C
38,10/1/10,85.2,3.001,126.2346,14.313,0,39690,360256.58,C
39,10/1/10,72.74,2.603,210.4404433,8.476,0,184109,1219583.91,A
40,10/1/10,62.01,2.717,132.7568,5.287,0,155083,891152.33,A
41,10/1/10,62.67,2.759,190.6738241,7.508,0,196321,1109216.35,A
42,10/1/10,86.01,3.001,126.2346,9.003,0,39690,481523.93,C
43,10/1/10,77.93,2.603,203.5934286,10.21,0,41062,657108.77,C
44,10/1/10,68.74,2.853,126.2346,7.61,0,39910,300152.45,C
45,10/1/10,70.58,2.707,182.7168385,8.724,0,118221,690007.76,B
1,10/8/10,63.93,2.633,211.7467544,7.838,0,151315,1508239.93,A
2,10/8/10,63.19,2.633,211.4044906,8.163,0,202307,1849921.44,A
3,10/8/10,66.99,2.633,215.060858,7.564,0,37392,395107.35,B
4,10/8/10,67.73,2.645,126.2791667,7.127,0,205863,1951494.85,A
5,10/8/10,64.99,2.633,212.3019522,6.768,0,34875,290494.85,B
6,10/8/10,65.21,2.633,213.2661373,7.007,0,202505,1360317.9,A
7,10/8/10,44.13,2.745,190.7763218,9.137,0,70713,480239.88,B
8,10/8/10,62.94,2.633,215.1072262,6.433,0,155078,870349.86,A
9,10/8/10,65.35,2.633,215.290437,6.56,0,125833,505069.21,B
10,10/8/10,77.04,2.924,126.2791667,9.003,0,126512,1772192.42,B
11,10/8/10,68.71,2.633,215.060858,7.564,0,207499,1293472.8,A
12,10/8/10,71.82,3.013,126.2791667,14.313,0,112238,918335.68,B
13,10/8/10,63.03,2.841,126.2791667,7.795,0,219622,1871924.07,A
14,10/8/10,56.49,2.764,182.7640032,8.724,0,200898,2091663.2,A
15,10/8/10,52.19,2.903,132.7516667,8.067,0,123737,591603.79,B
16,10/8/10,54.29,2.745,190.7763218,6.986,0,57197,442894.2,B
17,10/8/10,58.06,2.841,126.2791667,6.885,0,93188,827738.06,B
18,10/8/10,54.73,2.776,132.7516667,9.331,0,120653,1107432.71,B
19,10/8/10,53.74,2.903,132.7516667,8.067,0,203819,1428960.72,A
20,10/8/10,51.5,2.764,204.951982,7.484,0,203742,2060389.27,A
21,10/8/10,65.76,2.633,211.4044906,8.163,0,140167,680579.49,B
22,10/8/10,56.32,2.776,136.6277321,8.572,0,119557,1015051.62,B
23,10/8/10,50.75,2.776,132.7516667,5.287,0,114533,1179851.68,B
24,10/8/10,54.82,2.903,132.7516667,8.275,0,203819,1361944.94,A
25,10/8/10,48.46,2.764,204.951982,7.484,0,128107,674283.86,B
26,10/8/10,46.81,2.776,132.7516667,8.149,0,152513,1001069.52,A
27,10/8/10,57.78,2.903,136.6277321,8.021,0,204184,1707662.87,A
28,10/8/10,71.82,3.013,126.2791667,14.313,0,206302,1334571.87,A
29,10/8/10,56.32,2.776,132.7516667,10.524,0,93638,530059.06,B
30,10/8/10,65.76,2.633,211.4044906,8.163,0,42988,462080.47,C
31,10/8/10,65.76,2.633,211.4044906,8.163,0,203750,1300131.68,A
32,10/8/10,61.81,2.745,190.7763218,9.137,0,203007,1085483.44,A
33,10/8/10,79.02,2.924,126.2791667,9.265,0,39690,266484.19,A
34,10/8/10,65.21,2.645,126.2791667,10.21,0,158114,931710.67,A
35,10/8/10,57.78,2.764,136.6277321,8.763,0,103681,874615.32,B
36,10/8/10,66.34,2.595,210.5144398,8.476,0,39910,444351.61,A
37,10/8/10,66.34,2.633,210.5144398,8.476,0,39910,524483.65,C
38,10/8/10,71.82,3.013,126.2791667,14.313,0,39690,351271.36,C
39,10/8/10,64.8,2.633,210.5144398,8.476,0,184109,1286598.59,A
40,10/8/10,52.02,2.776,132.7516667,5.287,0,155083,972405.38,A
41,10/8/10,57.1,2.745,190.7763218,7.508,0,196321,1162042.24,A
42,10/8/10,77.04,2.924,126.2791667,9.003,0,39690,599759.45,C
43,10/8/10,72.81,2.633,203.6651786,10.21,0,41062,713332.54,C
44,10/8/10,63.03,2.841,126.2791667,7.61,0,39910,279524.44,C
45,10/8/10,56.49,2.764,182.7640032,8.724,0,118221,745782.1,B
1,10/15/10,67.18,2.72,211.8137436,7.838,0,151315,1459409.1,A
2,10/15/10,65.8,2.72,211.4713286,8.163,0,202307,1794355.49,A
3,10/15/10,69.71,2.72,215.1293114,7.564,0,37392,345584.39,B
4,10/15/10,62.03,2.732,126.3266774,7.127,0,205863,1867345.09,A
5,10/15/10,68.11,2.72,212.3691867,6.768,0,34875,280681.2,B
6,10/15/10,68.93,2.72,213.3337977,7.007,0,202505,1344580.92,A
7,10/15/10,35.86,2.762,190.8623087,9.137,0,70713,463370.48,B
8,10/15/10,62.59,2.72,215.1757,6.433,0,155078,826546.96,A
9,10/15/10,67.36,2.72,215.3589917,6.56,0,125833,454769.68,B
10,10/15/10,75.48,3.08,126.3266774,9.003,0,126512,1703850.25,B
11,10/15/10,71.46,2.72,215.1293114,7.564,0,207499,1175003.67,A
12,10/15/10,75,2.976,126.3266774,14.313,0,112238,862419.84,B
13,10/15/10,54.12,2.845,126.3266774,7.795,0,219622,1851431.06,A
14,10/15/10,58.61,2.868,182.8106203,8.724,0,200898,1932162.63,A
15,10/15/10,49.96,2.999,132.7633548,8.067,0,123737,577011.26,B
16,10/15/10,45,2.762,190.8623087,6.986,0,57197,452169.28,B
17,10/15/10,47.35,2.845,126.3266774,6.885,0,93188,838297.32,B
18,10/15/10,52.02,2.878,132.7633548,9.331,0,120653,1029618.1,B
19,10/15/10,51.32,2.999,132.7633548,8.067,0,203819,1369317.63,A
20,10/15/10,59.17,2.868,205.0137637,7.484,0,203742,1950676.39,A
21,10/15/10,68.61,2.72,211.4713286,8.163,0,140167,693412.05,B
22,10/15/10,55.23,2.878,136.6401935,8.572,0,119557,954401.46,B
23,10/15/10,45.55,2.878,132.7633548,5.287,0,114533,1119809.71,B
24,10/15/10,52.83,2.999,132.7633548,8.275,0,203819,1300806.74,A
25,10/15/10,54.09,2.868,205.0137637,7.484,0,128107,616094.72,B
26,10/15/10,39.93,2.878,132.7633548,8.149,0,152513,937956.89,A
27,10/15/10,58.38,2.999,136.6401935,8.021,0,204184,1728388.2,A
28,10/15/10,75,2.976,126.3266774,14.313,0,206302,1158062.99,A
29,10/15/10,55.23,2.878,132.7633548,10.524,0,93638,483011.69,B
30,10/15/10,68.61,2.72,211.4713286,8.163,0,42988,453943.89,C
31,10/15/10,68.61,2.72,211.4713286,8.163,0,203750,1265852.43,A
32,10/15/10,52.96,2.762,190.8623087,9.137,0,203007,1096692.88,A
33,10/15/10,80.49,3.08,126.3266774,9.265,0,39690,251732.92,A
34,10/15/10,59.57,2.732,126.3266774,10.21,0,158114,888703.62,A
35,10/15/10,58.38,2.868,136.6401935,8.763,0,103681,798376.99,B
36,10/15/10,71.57,2.705,210.5805944,8.476,0,39910,453308.15,A
37,10/15/10,71.57,2.72,210.5805944,8.476,0,39910,498925.86,C
38,10/15/10,75,2.976,126.3266774,14.313,0,39690,337743.26,C
39,10/15/10,69.96,2.72,210.5805944,8.476,0,184109,1238742,A
40,10/15/10,44.56,2.878,132.7633548,5.287,0,155083,917883.17,A
41,10/15/10,49.91,2.762,190.8623087,7.508,0,196321,1133913.33,A
42,10/15/10,75.48,3.08,126.3266774,9.003,0,39690,559285.35,C
43,10/15/10,68.78,2.72,203.7299032,10.21,0,41062,699852.68,C
44,10/15/10,54.12,2.845,126.3266774,7.61,0,39910,268708.43,C
45,10/15/10,58.61,2.868,182.8106203,8.724,0,118221,715263.3,B
